Sandwich_id,order_id,Sandwich_name_id,quantity,order_date,order_time,unit_price,total_price,Sandwich_size,Sandwich_category,Sandwich_name
6485,2871,pepperoni_m,1,17-02-2015,18:39:26,12.5,12.5,M,Classic,The Pepperoni Sandwich
6486,2871,the_greek_l,1,17-02-2015,18:39:26,20.5,20.5,L,Classic,The Greek Sandwich
6487,2872,southw_ckn_l,1,17-02-2015,18:40:22,20.75,20.75,L,Chicken,The Southwest Chicken Sandwich
6488,2873,ital_supr_l,1,17-02-2015,18:46:36,20.75,20.75,L,Supreme,The Italian Supreme Sandwich
6489,2874,hawaiian_m,1,17-02-2015,19:03:32,13.25,13.25,M,Classic,The Hawaiian Sandwich
6490,2874,pepperoni_s,1,17-02-2015,19:03:32,9.75,9.75,S,Classic,The Pepperoni Sandwich
6491,2875,sicilian_m,1,17-02-2015,19:26:46,16.25,16.25,M,Supreme,The Sicilian Sandwich
6492,2875,veggie_veg_s,1,17-02-2015,19:26:46,12,12,S,Veggie,The Vegetables + Vegetables Sandwich
6493,2876,five_cheese_l,1,17-02-2015,19:46:45,18.5,18.5,L,Veggie,The Five Cheese Sandwich
6494,2876,ital_supr_m,1,17-02-2015,19:46:45,16.5,16.5,M,Supreme,The Italian Supreme Sandwich
6495,2876,sicilian_l,1,17-02-2015,19:46:45,20.25,20.25,L,Supreme,The Sicilian Sandwich
6496,2876,the_greek_xl,1,17-02-2015,19:46:45,25.5,25.5,XL,Classic,The Greek Sandwich
6497,2877,green_garden_s,1,17-02-2015,19:57:06,12,12,S,Veggie,The Green Garden Sandwich
6498,2877,hawaiian_s,1,17-02-2015,19:57:06,10.5,10.5,S,Classic,The Hawaiian Sandwich
6499,2878,four_cheese_l,1,17-02-2015,20:02:56,17.95,17.95,L,Veggie,The Four Cheese Sandwich
6500,2878,pepperoni_m,1,17-02-2015,20:02:56,12.5,12.5,M,Classic,The Pepperoni Sandwich
6501,2878,peppr_salami_m,1,17-02-2015,20:02:56,16.5,16.5,M,Supreme,The Pepper Salami Sandwich
6502,2879,cali_ckn_l,1,17-02-2015,20:04:09,20.75,20.75,L,Chicken,The California Chicken Sandwich
6503,2879,ckn_pesto_l,1,17-02-2015,20:04:09,20.75,20.75,L,Chicken,The Chicken Pesto Sandwich
6504,2879,classic_dlx_m,1,17-02-2015,20:04:09,16,16,M,Classic,The Classic Deluxe Sandwich
6505,2879,thai_ckn_s,1,17-02-2015,20:04:09,12.75,12.75,S,Chicken,The Thai Chicken Sandwich
6506,2880,napolitana_l,1,17-02-2015,20:41:21,20.5,20.5,L,Classic,The Napolitana Sandwich
6507,2881,ckn_pesto_m,1,17-02-2015,20:59:44,16.75,16.75,M,Chicken,The Chicken Pesto Sandwich
6508,2881,peppr_salami_m,1,17-02-2015,20:59:44,16.5,16.5,M,Supreme,The Pepper Salami Sandwich
6509,2881,spicy_ital_l,1,17-02-2015,20:59:44,20.75,20.75,L,Supreme,The Spicy Italian Sandwich
6510,2882,cali_ckn_s,1,17-02-2015,21:30:31,12.75,12.75,S,Chicken,The California Chicken Sandwich
6511,2882,mexicana_s,1,17-02-2015,21:30:31,12,12,S,Veggie,The Mexicana Sandwich
6512,2882,pep_msh_pep_m,1,17-02-2015,21:30:31,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich"
6513,2883,bbq_ckn_m,1,17-02-2015,21:51:06,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich
6514,2883,classic_dlx_l,1,17-02-2015,21:51:06,20.5,20.5,L,Classic,The Classic Deluxe Sandwich
6515,2883,ital_supr_m,1,17-02-2015,21:51:06,16.5,16.5,M,Supreme,The Italian Supreme Sandwich
6516,2884,classic_dlx_m,1,17-02-2015,22:06:26,16,16,M,Classic,The Classic Deluxe Sandwich
6517,2884,hawaiian_l,1,17-02-2015,22:06:26,16.5,16.5,L,Classic,The Hawaiian Sandwich
6518,2885,bbq_ckn_m,1,17-02-2015,22:20:14,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich
6519,2885,ital_cpcllo_l,1,17-02-2015,22:20:14,20.5,20.5,L,Classic,The Italian Capocollo Sandwich
6520,2886,ital_supr_l,1,17-02-2015,22:20:30,20.75,20.75,L,Supreme,The Italian Supreme Sandwich
6521,2887,bbq_ckn_l,1,17-02-2015,22:25:41,20.75,20.75,L,Chicken,The Barbecue Chicken Sandwich
6522,2887,cali_ckn_l,1,17-02-2015,22:25:41,20.75,20.75,L,Chicken,The California Chicken Sandwich
6523,2888,four_cheese_l,1,18-02-2015,11:18:58,17.95,17.95,L,Veggie,The Four Cheese Sandwich
6524,2889,ckn_alfredo_m,1,18-02-2015,11:22:20,16.75,16.75,M,Chicken,The Chicken Alfredo Sandwich
6525,2889,southw_ckn_l,1,18-02-2015,11:22:20,20.75,20.75,L,Chicken,The Southwest Chicken Sandwich
6526,2889,southw_ckn_m,1,18-02-2015,11:22:20,16.75,16.75,M,Chicken,The Southwest Chicken Sandwich
6527,2889,spinach_fet_m,2,18-02-2015,11:22:20,16,32,M,Veggie,The Spinach and Feta Sandwich
6528,2889,thai_ckn_l,1,18-02-2015,11:22:20,20.75,20.75,L,Chicken,The Thai Chicken Sandwich
6529,2890,ital_cpcllo_s,1,18-02-2015,11:32:11,12,12,S,Classic,The Italian Capocollo Sandwich
6530,2891,ital_veggie_s,1,18-02-2015,11:39:41,12.75,12.75,S,Veggie,The Italian Vegetables Sandwich
6531,2892,hawaiian_l,1,18-02-2015,11:41:20,16.5,16.5,L,Classic,The Hawaiian Sandwich
6532,2892,ital_supr_l,1,18-02-2015,11:41:20,20.75,20.75,L,Supreme,The Italian Supreme Sandwich
6533,2892,mexicana_l,1,18-02-2015,11:41:20,20.25,20.25,L,Veggie,The Mexicana Sandwich
6534,2892,prsc_argla_s,1,18-02-2015,11:41:20,12.5,12.5,S,Supreme,The Prosciutto and Arugula Sandwich
6535,2893,cali_ckn_m,1,18-02-2015,11:55:10,16.75,16.75,M,Chicken,The California Chicken Sandwich
6536,2893,mexicana_s,1,18-02-2015,11:55:10,12,12,S,Veggie,The Mexicana Sandwich
6537,2894,classic_dlx_s,1,18-02-2015,12:06:02,12,12,S,Classic,The Classic Deluxe Sandwich
6538,2895,bbq_ckn_s,1,18-02-2015,12:06:59,12.75,12.75,S,Chicken,The Barbecue Chicken Sandwich
6539,2895,cali_ckn_l,1,18-02-2015,12:06:59,20.75,20.75,L,Chicken,The California Chicken Sandwich
6540,2895,cali_ckn_m,1,18-02-2015,12:06:59,16.75,16.75,M,Chicken,The California Chicken Sandwich
6541,2895,four_cheese_l,1,18-02-2015,12:06:59,17.95,17.95,L,Veggie,The Four Cheese Sandwich
6542,2895,four_cheese_m,1,18-02-2015,12:06:59,14.75,14.75,M,Veggie,The Four Cheese Sandwich
6543,2895,hawaiian_s,1,18-02-2015,12:06:59,10.5,10.5,S,Classic,The Hawaiian Sandwich
6544,2895,ital_supr_l,1,18-02-2015,12:06:59,20.75,20.75,L,Supreme,The Italian Supreme Sandwich
6545,2895,mediterraneo_m,1,18-02-2015,12:06:59,16,16,M,Veggie,The Mediterranean Sandwich
6546,2895,peppr_salami_s,1,18-02-2015,12:06:59,12.5,12.5,S,Supreme,The Pepper Salami Sandwich
6547,2895,thai_ckn_s,2,18-02-2015,12:06:59,12.75,25.5,S,Chicken,The Thai Chicken Sandwich
6548,2895,the_greek_s,1,18-02-2015,12:06:59,12,12,S,Classic,The Greek Sandwich
6549,2895,veggie_veg_s,1,18-02-2015,12:06:59,12,12,S,Veggie,The Vegetables + Vegetables Sandwich
6550,2896,classic_dlx_m,1,18-02-2015,12:20:01,16,16,M,Classic,The Classic Deluxe Sandwich
6551,2897,green_garden_s,1,18-02-2015,12:25:17,12,12,S,Veggie,The Green Garden Sandwich
6552,2897,hawaiian_s,1,18-02-2015,12:25:17,10.5,10.5,S,Classic,The Hawaiian Sandwich
6553,2897,soppressata_m,1,18-02-2015,12:25:17,16.5,16.5,M,Supreme,The Soppressata Sandwich
6554,2898,prsc_argla_s,1,18-02-2015,12:26:20,12.5,12.5,S,Supreme,The Prosciutto and Arugula Sandwich
6555,2899,thai_ckn_l,1,18-02-2015,12:32:03,20.75,20.75,L,Chicken,The Thai Chicken Sandwich
6556,2900,brie_carre_s,1,18-02-2015,12:55:30,23.65,23.65,S,Supreme,The Brie Carre Sandwich
6557,2901,prsc_argla_m,1,18-02-2015,13:00:48,16.5,16.5,M,Supreme,The Prosciutto and Arugula Sandwich
6558,2902,napolitana_m,1,18-02-2015,13:04:25,16,16,M,Classic,The Napolitana Sandwich
6559,2902,pepperoni_l,1,18-02-2015,13:04:25,15.25,15.25,L,Classic,The Pepperoni Sandwich
6560,2902,spicy_ital_l,1,18-02-2015,13:04:25,20.75,20.75,L,Supreme,The Spicy Italian Sandwich
6561,2902,spinach_supr_m,1,18-02-2015,13:04:25,16.5,16.5,M,Supreme,The Spinach Supreme Sandwich
6562,2902,thai_ckn_l,1,18-02-2015,13:04:25,20.75,20.75,L,Chicken,The Thai Chicken Sandwich
6563,2902,veggie_veg_l,1,18-02-2015,13:04:25,20.25,20.25,L,Veggie,The Vegetables + Vegetables Sandwich
6564,2903,soppressata_m,1,18-02-2015,13:10:12,16.5,16.5,M,Supreme,The Soppressata Sandwich
6565,2904,hawaiian_l,1,18-02-2015,13:20:44,16.5,16.5,L,Classic,The Hawaiian Sandwich
6566,2905,cali_ckn_s,1,18-02-2015,13:32:59,12.75,12.75,S,Chicken,The California Chicken Sandwich
6567,2905,pepperoni_l,1,18-02-2015,13:32:59,15.25,15.25,L,Classic,The Pepperoni Sandwich
6568,2905,prsc_argla_s,1,18-02-2015,13:32:59,12.5,12.5,S,Supreme,The Prosciutto and Arugula Sandwich
6569,2905,spinach_fet_l,1,18-02-2015,13:32:59,20.25,20.25,L,Veggie,The Spinach and Feta Sandwich
6570,2906,prsc_argla_m,1,18-02-2015,13:34:49,16.5,16.5,M,Supreme,The Prosciutto and Arugula Sandwich
6571,2906,spinach_fet_s,1,18-02-2015,13:34:49,12,12,S,Veggie,The Spinach and Feta Sandwich
6572,2907,five_cheese_l,1,18-02-2015,13:51:14,18.5,18.5,L,Veggie,The Five Cheese Sandwich
6573,2907,mexicana_m,1,18-02-2015,13:51:14,16,16,M,Veggie,The Mexicana Sandwich
6574,2907,pep_msh_pep_l,1,18-02-2015,13:51:14,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich"
6575,2907,veggie_veg_l,1,18-02-2015,13:51:14,20.25,20.25,L,Veggie,The Vegetables + Vegetables Sandwich
6576,2908,classic_dlx_s,1,18-02-2015,14:17:18,12,12,S,Classic,The Classic Deluxe Sandwich
6577,2909,four_cheese_m,1,18-02-2015,14:21:14,14.75,14.75,M,Veggie,The Four Cheese Sandwich
6578,2909,thai_ckn_s,1,18-02-2015,14:21:14,12.75,12.75,S,Chicken,The Thai Chicken Sandwich
6579,2910,big_meat_s,1,18-02-2015,14:32:22,12,12,S,Classic,The Big Meat Sandwich
6580,2910,hawaiian_m,1,18-02-2015,14:32:22,13.25,13.25,M,Classic,The Hawaiian Sandwich
6581,2910,mexicana_l,1,18-02-2015,14:32:22,20.25,20.25,L,Veggie,The Mexicana Sandwich
6582,2910,pepperoni_l,1,18-02-2015,14:32:22,15.25,15.25,L,Classic,The Pepperoni Sandwich
6583,2911,brie_carre_s,1,18-02-2015,14:54:10,23.65,23.65,S,Supreme,The Brie Carre Sandwich
6584,2912,cali_ckn_l,1,18-02-2015,15:39:02,20.75,20.75,L,Chicken,The California Chicken Sandwich
6585,2912,ital_cpcllo_m,1,18-02-2015,15:39:02,16,16,M,Classic,The Italian Capocollo Sandwich
6586,2912,ital_supr_l,1,18-02-2015,15:39:02,20.75,20.75,L,Supreme,The Italian Supreme Sandwich
6587,2912,napolitana_s,1,18-02-2015,15:39:02,12,12,S,Classic,The Napolitana Sandwich
6588,2913,ital_supr_m,1,18-02-2015,15:44:31,16.5,16.5,M,Supreme,The Italian Supreme Sandwich
6589,2914,big_meat_s,1,18-02-2015,15:56:55,12,12,S,Classic,The Big Meat Sandwich
6590,2914,southw_ckn_l,1,18-02-2015,15:56:55,20.75,20.75,L,Chicken,The Southwest Chicken Sandwich
6591,2915,big_meat_s,1,18-02-2015,16:34:02,12,12,S,Classic,The Big Meat Sandwich
6592,2915,pep_msh_pep_s,1,18-02-2015,16:34:02,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich"
6593,2916,hawaiian_l,1,18-02-2015,16:50:00,16.5,16.5,L,Classic,The Hawaiian Sandwich
6594,2916,pepperoni_s,1,18-02-2015,16:50:00,9.75,9.75,S,Classic,The Pepperoni Sandwich
6595,2916,peppr_salami_l,1,18-02-2015,16:50:00,20.75,20.75,L,Supreme,The Pepper Salami Sandwich
6596,2917,green_garden_l,1,18-02-2015,16:57:15,20.25,20.25,L,Veggie,The Green Garden Sandwich
6597,2917,mexicana_l,1,18-02-2015,16:57:15,20.25,20.25,L,Veggie,The Mexicana Sandwich
6598,2918,cali_ckn_l,1,18-02-2015,16:59:11,20.75,20.75,L,Chicken,The California Chicken Sandwich
6599,2918,cali_ckn_m,1,18-02-2015,16:59:11,16.75,16.75,M,Chicken,The California Chicken Sandwich
6600,2919,mediterraneo_s,1,18-02-2015,17:07:38,12,12,S,Veggie,The Mediterranean Sandwich
6601,2919,southw_ckn_l,1,18-02-2015,17:07:38,20.75,20.75,L,Chicken,The Southwest Chicken Sandwich
6602,2919,spinach_fet_m,1,18-02-2015,17:07:38,16,16,M,Veggie,The Spinach and Feta Sandwich
6603,2919,thai_ckn_s,1,18-02-2015,17:07:38,12.75,12.75,S,Chicken,The Thai Chicken Sandwich
6604,2920,green_garden_s,1,18-02-2015,17:08:04,12,12,S,Veggie,The Green Garden Sandwich
6605,2920,hawaiian_l,1,18-02-2015,17:08:04,16.5,16.5,L,Classic,The Hawaiian Sandwich
6606,2921,bbq_ckn_s,1,18-02-2015,17:13:58,12.75,12.75,S,Chicken,The Barbecue Chicken Sandwich
6607,2921,brie_carre_s,1,18-02-2015,17:13:58,23.65,23.65,S,Supreme,The Brie Carre Sandwich
6608,2921,five_cheese_l,1,18-02-2015,17:13:58,18.5,18.5,L,Veggie,The Five Cheese Sandwich
6609,2921,thai_ckn_l,1,18-02-2015,17:13:58,20.75,20.75,L,Chicken,The Thai Chicken Sandwich
6610,2922,spin_pesto_m,2,18-02-2015,17:17:04,16.5,33,M,Veggie,The Spinach Pesto Sandwich
6611,2922,thai_ckn_s,1,18-02-2015,17:17:04,12.75,12.75,S,Chicken,The Thai Chicken Sandwich
6612,2923,veggie_veg_m,1,18-02-2015,17:49:17,16,16,M,Veggie,The Vegetables + Vegetables Sandwich
6613,2924,ckn_pesto_s,1,18-02-2015,18:00:30,12.75,12.75,S,Chicken,The Chicken Pesto Sandwich
6614,2924,prsc_argla_l,1,18-02-2015,18:00:30,20.75,20.75,L,Supreme,The Prosciutto and Arugula Sandwich
6615,2924,southw_ckn_m,1,18-02-2015,18:00:30,16.75,16.75,M,Chicken,The Southwest Chicken Sandwich
6616,2924,the_greek_xl,1,18-02-2015,18:00:30,25.5,25.5,XL,Classic,The Greek Sandwich
6617,2925,calabrese_m,1,18-02-2015,18:03:20,16.25,16.25,M,Supreme,The Calabrese Sandwich
6618,2925,prsc_argla_l,1,18-02-2015,18:03:20,20.75,20.75,L,Supreme,The Prosciutto and Arugula Sandwich
6619,2925,the_greek_xl,1,18-02-2015,18:03:20,25.5,25.5,XL,Classic,The Greek Sandwich
6620,2926,southw_ckn_m,1,18-02-2015,18:06:26,16.75,16.75,M,Chicken,The Southwest Chicken Sandwich
6621,2926,veggie_veg_m,1,18-02-2015,18:06:26,16,16,M,Veggie,The Vegetables + Vegetables Sandwich
6622,2927,cali_ckn_m,1,18-02-2015,18:09:39,16.75,16.75,M,Chicken,The California Chicken Sandwich
6623,2927,thai_ckn_l,1,18-02-2015,18:09:39,20.75,20.75,L,Chicken,The Thai Chicken Sandwich
6624,2928,ckn_pesto_l,1,18-02-2015,18:22:10,20.75,20.75,L,Chicken,The Chicken Pesto Sandwich
6625,2929,soppressata_s,1,18-02-2015,18:22:28,12.5,12.5,S,Supreme,The Soppressata Sandwich
6626,2930,ckn_pesto_m,1,18-02-2015,18:39:01,16.75,16.75,M,Chicken,The Chicken Pesto Sandwich
6627,2930,classic_dlx_m,1,18-02-2015,18:39:01,16,16,M,Classic,The Classic Deluxe Sandwich
6628,2930,prsc_argla_l,1,18-02-2015,18:39:01,20.75,20.75,L,Supreme,The Prosciutto and Arugula Sandwich
6629,2930,sicilian_s,1,18-02-2015,18:39:01,12.25,12.25,S,Supreme,The Sicilian Sandwich
6630,2931,classic_dlx_m,1,18-02-2015,18:43:05,16,16,M,Classic,The Classic Deluxe Sandwich
6631,2931,mexicana_l,1,18-02-2015,18:43:05,20.25,20.25,L,Veggie,The Mexicana Sandwich
6632,2931,prsc_argla_s,1,18-02-2015,18:43:05,12.5,12.5,S,Supreme,The Prosciutto and Arugula Sandwich
6633,2932,green_garden_s,1,18-02-2015,18:50:08,12,12,S,Veggie,The Green Garden Sandwich
6634,2932,soppressata_m,1,18-02-2015,18:50:08,16.5,16.5,M,Supreme,The Soppressata Sandwich
6635,2932,spicy_ital_m,1,18-02-2015,18:50:08,16.5,16.5,M,Supreme,The Spicy Italian Sandwich
6636,2932,spicy_ital_s,1,18-02-2015,18:50:08,12.5,12.5,S,Supreme,The Spicy Italian Sandwich
6637,2933,bbq_ckn_m,1,18-02-2015,18:50:39,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich
6638,2933,hawaiian_l,1,18-02-2015,18:50:39,16.5,16.5,L,Classic,The Hawaiian Sandwich
6639,2933,peppr_salami_l,1,18-02-2015,18:50:39,20.75,20.75,L,Supreme,The Pepper Salami Sandwich
6640,2933,sicilian_s,1,18-02-2015,18:50:39,12.25,12.25,S,Supreme,The Sicilian Sandwich
6641,2934,cali_ckn_m,1,18-02-2015,19:00:00,16.75,16.75,M,Chicken,The California Chicken Sandwich
6642,2934,hawaiian_s,1,18-02-2015,19:00:00,10.5,10.5,S,Classic,The Hawaiian Sandwich
6643,2934,peppr_salami_l,1,18-02-2015,19:00:00,20.75,20.75,L,Supreme,The Pepper Salami Sandwich
6644,2935,big_meat_s,1,18-02-2015,19:03:42,12,12,S,Classic,The Big Meat Sandwich
6645,2935,sicilian_m,1,18-02-2015,19:03:42,16.25,16.25,M,Supreme,The Sicilian Sandwich
6646,2936,four_cheese_m,1,18-02-2015,19:15:17,14.75,14.75,M,Veggie,The Four Cheese Sandwich
6647,2936,spinach_supr_l,1,18-02-2015,19:15:17,20.75,20.75,L,Supreme,The Spinach Supreme Sandwich
6648,2936,spinach_supr_s,1,18-02-2015,19:15:17,12.5,12.5,S,Supreme,The Spinach Supreme Sandwich
6649,2936,thai_ckn_l,1,18-02-2015,19:15:17,20.75,20.75,L,Chicken,The Thai Chicken Sandwich
6650,2937,bbq_ckn_l,1,18-02-2015,19:57:16,20.75,20.75,L,Chicken,The Barbecue Chicken Sandwich
6651,2938,ckn_pesto_s,1,18-02-2015,20:07:26,12.75,12.75,S,Chicken,The Chicken Pesto Sandwich
6652,2938,ital_cpcllo_m,1,18-02-2015,20:07:26,16,16,M,Classic,The Italian Capocollo Sandwich
6653,2938,ital_supr_m,1,18-02-2015,20:07:26,16.5,16.5,M,Supreme,The Italian Supreme Sandwich
6654,2939,bbq_ckn_m,1,18-02-2015,20:08:11,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich
6655,2939,spicy_ital_s,1,18-02-2015,20:08:11,12.5,12.5,S,Supreme,The Spicy Italian Sandwich
6656,2940,five_cheese_l,1,18-02-2015,20:20:30,18.5,18.5,L,Veggie,The Five Cheese Sandwich
6657,2941,classic_dlx_m,1,18-02-2015,20:27:48,16,16,M,Classic,The Classic Deluxe Sandwich
6658,2941,pep_msh_pep_s,1,18-02-2015,20:27:48,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich"
6659,2941,sicilian_l,1,18-02-2015,20:27:48,20.25,20.25,L,Supreme,The Sicilian Sandwich
6660,2941,sicilian_s,1,18-02-2015,20:27:48,12.25,12.25,S,Supreme,The Sicilian Sandwich
6661,2942,classic_dlx_s,1,18-02-2015,20:34:26,12,12,S,Classic,The Classic Deluxe Sandwich
6662,2942,hawaiian_s,1,18-02-2015,20:34:26,10.5,10.5,S,Classic,The Hawaiian Sandwich
6663,2942,pepperoni_m,1,18-02-2015,20:34:26,12.5,12.5,M,Classic,The Pepperoni Sandwich
6664,2942,southw_ckn_l,1,18-02-2015,20:34:26,20.75,20.75,L,Chicken,The Southwest Chicken Sandwich
6665,2943,cali_ckn_m,1,18-02-2015,20:41:00,16.75,16.75,M,Chicken,The California Chicken Sandwich
6666,2943,four_cheese_m,1,18-02-2015,20:41:00,14.75,14.75,M,Veggie,The Four Cheese Sandwich
6667,2943,pepperoni_l,1,18-02-2015,20:41:00,15.25,15.25,L,Classic,The Pepperoni Sandwich
6668,2943,the_greek_m,1,18-02-2015,20:41:00,16,16,M,Classic,The Greek Sandwich
6669,2944,classic_dlx_s,1,18-02-2015,21:17:25,12,12,S,Classic,The Classic Deluxe Sandwich
6670,2944,mediterraneo_m,1,18-02-2015,21:17:25,16,16,M,Veggie,The Mediterranean Sandwich
6671,2944,pep_msh_pep_s,1,18-02-2015,21:17:25,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich"
6672,2945,hawaiian_s,1,18-02-2015,21:30:26,10.5,10.5,S,Classic,The Hawaiian Sandwich
6673,2945,pep_msh_pep_l,1,18-02-2015,21:30:26,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich"
6674,2945,prsc_argla_m,1,18-02-2015,21:30:26,16.5,16.5,M,Supreme,The Prosciutto and Arugula Sandwich
6675,2946,spicy_ital_l,1,18-02-2015,21:40:57,20.75,20.75,L,Supreme,The Spicy Italian Sandwich
6676,2947,napolitana_l,1,18-02-2015,22:15:02,20.5,20.5,L,Classic,The Napolitana Sandwich
6677,2947,pep_msh_pep_l,1,18-02-2015,22:15:02,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich"
6678,2947,spinach_fet_m,1,18-02-2015,22:15:02,16,16,M,Veggie,The Spinach and Feta Sandwich
6679,2948,pep_msh_pep_l,1,18-02-2015,22:40:30,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich"
6680,2948,pep_msh_pep_m,1,18-02-2015,22:40:30,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich"
6681,2948,sicilian_m,1,18-02-2015,22:40:30,16.25,16.25,M,Supreme,The Sicilian Sandwich
6682,2948,soppressata_m,1,18-02-2015,22:40:30,16.5,16.5,M,Supreme,The Soppressata Sandwich
6683,2949,pep_msh_pep_s,1,19-02-2015,11:15:43,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich"
6684,2950,big_meat_s,1,19-02-2015,11:35:51,12,12,S,Classic,The Big Meat Sandwich
6685,2950,four_cheese_m,1,19-02-2015,11:35:51,14.75,14.75,M,Veggie,The Four Cheese Sandwich
6686,2950,mexicana_m,1,19-02-2015,11:35:51,16,16,M,Veggie,The Mexicana Sandwich
6687,2951,five_cheese_l,1,19-02-2015,11:39:10,18.5,18.5,L,Veggie,The Five Cheese Sandwich
6688,2951,ital_supr_l,1,19-02-2015,11:39:10,20.75,20.75,L,Supreme,The Italian Supreme Sandwich
6689,2951,veggie_veg_m,1,19-02-2015,11:39:10,16,16,M,Veggie,The Vegetables + Vegetables Sandwich
6690,2952,calabrese_s,1,19-02-2015,12:03:36,12.25,12.25,S,Supreme,The Calabrese Sandwich
6691,2952,southw_ckn_m,1,19-02-2015,12:03:36,16.75,16.75,M,Chicken,The Southwest Chicken Sandwich
6692,2953,classic_dlx_m,1,19-02-2015,12:20:32,16,16,M,Classic,The Classic Deluxe Sandwich
6693,2953,peppr_salami_l,1,19-02-2015,12:20:32,20.75,20.75,L,Supreme,The Pepper Salami Sandwich
6694,2954,classic_dlx_m,1,19-02-2015,12:21:49,16,16,M,Classic,The Classic Deluxe Sandwich
6695,2955,five_cheese_l,1,19-02-2015,12:25:18,18.5,18.5,L,Veggie,The Five Cheese Sandwich
6696,2956,four_cheese_l,1,19-02-2015,12:33:38,17.95,17.95,L,Veggie,The Four Cheese Sandwich
6697,2956,ital_supr_l,1,19-02-2015,12:33:38,20.75,20.75,L,Supreme,The Italian Supreme Sandwich
6698,2956,peppr_salami_l,1,19-02-2015,12:33:38,20.75,20.75,L,Supreme,The Pepper Salami Sandwich
6699,2956,spinach_fet_l,1,19-02-2015,12:33:38,20.25,20.25,L,Veggie,The Spinach and Feta Sandwich
6700,2957,five_cheese_l,1,19-02-2015,12:40:31,18.5,18.5,L,Veggie,The Five Cheese Sandwich
6701,2957,ital_supr_l,1,19-02-2015,12:40:31,20.75,20.75,L,Supreme,The Italian Supreme Sandwich
6702,2958,hawaiian_m,1,19-02-2015,12:56:06,13.25,13.25,M,Classic,The Hawaiian Sandwich
6703,2958,mexicana_l,1,19-02-2015,12:56:06,20.25,20.25,L,Veggie,The Mexicana Sandwich
6704,2958,pepperoni_m,1,19-02-2015,12:56:06,12.5,12.5,M,Classic,The Pepperoni Sandwich
6705,2958,prsc_argla_s,1,19-02-2015,12:56:06,12.5,12.5,S,Supreme,The Prosciutto and Arugula Sandwich
6706,2959,hawaiian_m,1,19-02-2015,13:01:24,13.25,13.25,M,Classic,The Hawaiian Sandwich
6707,2960,sicilian_s,1,19-02-2015,13:09:03,12.25,12.25,S,Supreme,The Sicilian Sandwich
6708,2960,spicy_ital_m,1,19-02-2015,13:09:03,16.5,16.5,M,Supreme,The Spicy Italian Sandwich
6709,2960,spin_pesto_m,1,19-02-2015,13:09:03,16.5,16.5,M,Veggie,The Spinach Pesto Sandwich
6710,2961,bbq_ckn_s,1,19-02-2015,13:13:54,12.75,12.75,S,Chicken,The Barbecue Chicken Sandwich
6711,2961,big_meat_s,1,19-02-2015,13:13:54,12,12,S,Classic,The Big Meat Sandwich
6712,2961,hawaiian_l,1,19-02-2015,13:13:54,16.5,16.5,L,Classic,The Hawaiian Sandwich
6713,2961,ital_supr_s,1,19-02-2015,13:13:54,12.5,12.5,S,Supreme,The Italian Supreme Sandwich
6714,2961,ital_veggie_l,1,19-02-2015,13:13:54,21,21,L,Veggie,The Italian Vegetables Sandwich
6715,2961,ital_veggie_m,1,19-02-2015,13:13:54,16.75,16.75,M,Veggie,The Italian Vegetables Sandwich
6716,2961,peppr_salami_l,1,19-02-2015,13:13:54,20.75,20.75,L,Supreme,The Pepper Salami Sandwich
6717,2961,southw_ckn_l,1,19-02-2015,13:13:54,20.75,20.75,L,Chicken,The Southwest Chicken Sandwich
6718,2961,spin_pesto_s,2,19-02-2015,13:13:54,12.5,25,S,Veggie,The Spinach Pesto Sandwich
6719,2961,spinach_fet_m,1,19-02-2015,13:13:54,16,16,M,Veggie,The Spinach and Feta Sandwich
6720,2961,veggie_veg_l,1,19-02-2015,13:13:54,20.25,20.25,L,Veggie,The Vegetables + Vegetables Sandwich
6721,2962,spin_pesto_l,1,19-02-2015,13:18:02,20.75,20.75,L,Veggie,The Spinach Pesto Sandwich
6722,2963,cali_ckn_l,1,19-02-2015,13:22:56,20.75,20.75,L,Chicken,The California Chicken Sandwich
6723,2963,hawaiian_s,1,19-02-2015,13:22:56,10.5,10.5,S,Classic,The Hawaiian Sandwich
6724,2963,pepperoni_s,1,19-02-2015,13:22:56,9.75,9.75,S,Classic,The Pepperoni Sandwich
6725,2963,peppr_salami_m,1,19-02-2015,13:22:56,16.5,16.5,M,Supreme,The Pepper Salami Sandwich
